idfamilletissus;dateentree;datefacturation;idcategorietissus;idclassematierepremiere;idutilisationwms;numerobc;numerobl;numerofacture;idfournisseur;idclient;modele;saison;designation;reftissu;composition;couleur;laize;qtecommande;idunitemesurematierepremiere;qterecu;tauxecart;nbrouleau;nblot;prixunitaire;idunitemonetaire;resterecevoir;fret;commentaire;etat
1;05/10/2023;05/10/2023;2;2;1;Non-referencé;20;n°0092/2023;85;2;HIXELO/ERROCA;E24;POLYCOTON;OHMTEX;80% COTTON 20% POLYESTER;ECRU;147;720;1;720;0;14;1;6000;3;0;NULL;NULL;0
1;05/10/2023;04/10/2023;2;2;1;2034/LOI/2023;231710;F201394Z;1;2;EROCCA-EXCLUZ;E24;VACELA;F 23468P;100% TENCEL;BLEU;150/153;1013.8;1;100.8;0.09;2;1;3.25;2;913;NULL;NULL;0
1;05/10/2023;04/10/2023;2;2;1;2034/LOI/2023;231707;F201393Z;1;2;EROCCA-EXCLUZ;E24;VACELA;F 23468P;100% TENCEL;BLEU;150/153;913;1;864.4;0.98;7;2;3.25;2;48.6;NULL;NULL;0
1;05/10/2023;04/10/2023;2;3;1;2028R/LOI/2023;231716/231717;F201398Z;1;106;TY37001-TY30111;E24;YIN;B CI81 R2;100% COTTON;PECHE;158/161;500;1;517.6;103.52;7;1;5.05;2;0;NULL;NULL;0
1;05/10/2023;04/10/2023;2;2;2;T15544;231722;F201420Z;1;2;NOILEGA;E24;HORLEVA;BF 29218L;54%C 46%VISC;OCHRE;150/153;5;1;5;100;1;1;5;2;0;NULL;COUPONS;0
1;05/10/2023;04/10/2023;2;2;2;T15544;231722;F201420Z;1;2;LOMPYGNE;E24;HARIANA;B 26903R;100% COTTON;MARINE ECRU GREEN;151/154;5;1;5;100;1;1;5;2;0;NULL;COUPON IMP  2TRIANGLE;0
1;05/10/2023;04/10/2023;1;2;1;2060/LOI/2023;231715;F201411Z;1;100;CHANSONNETTE;E24;APRECIA;G 29727R;100% COTTON ORG GOTS;ROSE POUDRE;156/159;724.2;1;794.3;109.6;5;1;5.35;2;0;NULL;NULL;0
1;03/10/2023;03/10/2023;1;2;1;2060/LOI/2023;231656;F201330Z;1;100;CHANSONNETTE;E24;APRECIA;G 29727R;100% COTTON ORG GOTS;ROSE POUDRE;156/159;929;1;204.8;22.04;1;1;5.6;2;724.2;NULL;FACT: 05/10-TISSU:03/10;0
1;03/10/2023;03/10/2023;2;1;1;2296/LOI/2023;231654/231655;F201329Z;1;NULL;COMMUN;E22;LASMINA;B 10000 DOUBLE BLANCHIMENT;100% COTTON;BLANC;150/153;5195.2;1;5195.2;100;28;1;2.85;2;0;NULL;EMP: E10/E20;0
1;03/10/2023;03/10/2023;2;2;1;1748/LOI/2023;231651;F201326Z;1;31;CRUISE 2303;E24;LASMINA;B 13234 V1;100% COTTON;MULTICO  NOIR VERT;146/149;976;1;1080;110.6;12;1;3.1;2;0;NULL;TISSU:03/10/FACT:05/10;0
1;03/10/2023;03/10/2023;2;2;1;1748/LOI/2023;231651;F201326Z;1;31;CRUISE 2318;E24;LASMINA;B 31079R BELLINI V15;100% COTTON;MULTICO BELLINI;146/149;608;1;516.4;84.86;7;3;3.1;2;91.6;NULL;TISSU:03/10/FACT:05/10;0
1;03/10/2023;03/10/2023;2;2;1;1748/LOI/2023;231652;F201327;1;31;CRUISE 2318;E24;LASMINA;B 31079R BELLINI V15;100% COTTON;MULTICO BELLINI;146/149;91.6;1;191.1;116.3;3;1;3.1;2;0;NULL;TISSU:03/10/FACT:05/10;0
1;06/10/2023;05/10/2023;1;1;1;2296/LOI/2023;231824;F201503Z;1;100;GLOBAL;E24;LASMINA;G 10000;100% COTTON ORG GOTS;DOUBLE BLANCHIMENT;150/153;2157.4;1;2157.4;0;10;1;3;2;0;NULL;NEANT EMP E41/E42;0
1;06/10/2023;05/10/2023;1;1;1;2565/LOI/2023;231791;F201483Z;1;100;CAROLINE;E24;APRECIA;O 10000 DOUBLE BLANCHIMENT;100% COTTON ORG;BLANC;156/159;168;1;168.3;100.17;1;1;4.98;2;0;NULL;MODELE: CANDICE/ REF G 10000;0
1;06/10/2023;05/10/2023;2;2;2;T00632;231794;F201471Z;1;2;HARBOGA;E24;FLORIBIG;B CR11 R1;55%C 45%LIN;BLUE SURF;156/159;5;1;5;100;1;1;5;2;0;NULL;COUPON;0
1;06/10/2023;05/10/2023;2;2;2;T00668/POCL2304846;231794;F201471Z;1;2;TARYALICE;E24;HALAMANVA;BF 28253P;53%C 47%VIS;ECRU;144/147;5;1;5;100;1;1;5;2;0;NULL;COUPON;0
1;06/10/2023;05/10/2023;2;2;2;T00707;231794;F201471Z;1;2;ULOINTELLE2;E24;VERONIC;X CM17X V1 13041;99%VIS 1%POLY MET;DARK GOLD QUIT GREEN;140/143;5;1;5;100;1;1;5;2;0;NULL;COUPON;0
1;28/05/2022;28/05/2022;1;1;1;Non-référencé;Non-référencé;Non-référencé;1;NULL;COMMUN;E22;HELGICAX;O 1000;100% COTTON ORG;BLANC LUMINEUX;160;207.8;1;-58.2;0;1;1;0;2;0;NULL;retour ;0
1;09/10/2023;06/10/2023;2;2;1;2168/LOI/2023;231865;F201533Z;1;2;DEMIHEURE-DEMIHEUREBB;E24;BB-HEEHIFAX;B 1000;100% COTTON;BLANC LUMINEUX;165/168;2269.9;1;68.8;3.03;1;1;3.45;2;2201.1;NULL;DEMIHEURE:1554.5m// DEMIHEUREBB: 715.4m EMP A20/B32;0
1;09/10/2023;06/10/2023;2;2;1;2018/LOI/2023;231863;F201531Z;1;2;HARUM-HARUMBB-HIXELO;E24;HIFELICIA;B 29539L;100% COTTON;OIL BLUE;162/165;7645;1;84.8;1.1;1;1;3;2;7560.2;NULL;HARUM: 2834m- HARUMBB: 1679.4m- HIXELO:3131.5m ;0
1;10/10/2023;09/10/2023;2;2;2;T00704;231957;F201629Z;1;2;BIOUGRA;E24;VIBEFLA;BF 30067L;79%VIS 21%C;LILY PAD;156/159;5;1;5;100;1;1;5;2;0;NULL;coupons ;0
1;10/10/2023;09/10/2023;2;2;1;2028R/LOI/2023;231935/231933;F201607Z;1;106;TY 30111/TY 37001;E24;YIN;B CI81 R1;100% COTTON;BLEU/BNA;158/161;500;1;596.8;119.36;4;1;5.05;2;0;NULL;NULL;0
1;11/10/2023;27/09/2023;2;2;2;Non-referencé;Non-referencé;20163865;19;100;CLARISSA-CABINE-CROQUET;E24;LIBERTY ;MARGARET ANNIE TANA LAWN 036373522X;100% COTTON;IMPRIME  MULTICO JAUNE/FLUO;136;20;1;20;100;1;1;11.1;1;0;NULL;NEANT;0
1;11/10/2023;27/09/2023;2;2;2;Non-referencé;Non-referencé;20163865;19;100;COCOTTA REA;E24;LIBERTY ;KATHY TANA LAWN 036364124X;100% COTTON;BLEU IMPRIME BLANC PETIT FLEUR;136;5.8;1;5.8;100;1;1;10.7;1;0;NULL;NEANT;0
1;11/10/2023;27/09/2023;2;2;2;Non-referencé;Non-referencé;20163865;19;100;COCOTTE REA;E24;LIBERTY ;BETSY TANA LAWN 036368528Z;100% COTTON;BLANC IMPRIME ORANGE;136;5;1;5;100;1;1;10.6;1;0;NULL;NEANT;0
1;11/10/2023;27/09/2023;2;2;2;Non-referencé;Non-referencé;20163865;19;100;COCOTTI REA;E24;LIBERTY ;CIARA PICCADILLY POPLIN 012268508Y;100% COTTON;FOND BLANC FLEURI ROSE FUSHIA;146;5;1;5;100;1;1;10.5;1;0;NULL;NEANT;0
1;11/10/2023;26/09/2023;2;3;1;Non-referencé;Non-referencé;26437;50;7;SL3628-SL3629;E24;POPELIN;50´S ES;100% COTTON;BLANC IMPRIME  PE5232 ;150;673;1;673;0;14;1;4.98;2;0;NULL;POIDS TOTAL 14RLX=121.2kg;0
1;11/10/2023;09/10/2023;1;2;1;2053/LOI/2023;230364;F201596Z;1;100;CORAIL;E24;RELADAX;O 1000;100% COTTON ORG;BLANC LUMINEUX;148/151;183;1;183.5;100.2;4;2;4.55;2;0;NULL;COMPLEMENT CORAIL POIDS TOTAL 4Rlx=56.24kg;0
1;11/10/2023;10/10/2023;1;2;2;2640R/LOI/2023;231950;F201672Z;1;100;COMINIQUE ;E24;APRECIA;O 12857 V1;100% COTTON ORG;CELESTE/BA;156/159;8.5;1;8.5;100;3;1;5;2;0;NULL;ROULEAU TOTAL3RLX=2.96KG;0
1;11/10/2023;10/10/2023;1;2;2;1662/LOI/2023;231950;F201672Z;1;100;CALISTA-CLAUDETTE;E24;APREECA;G 13146;100% COTTON ORG GOTS;LILAS/BA;157/160;10;1;10;100;1;1;5;2;0;NULL;COUPON POIDS=1.90KG;0
1;11/10/2023;10/10/2023;2;2;1;2052/LOI/2023;232009;F201681Z;1;2;TROF;E24;GASKERA;B 13050 X1 28253P;100% CO;MULTICO/ECRU;149/171;2739.2;1;30;1.09;1;1;3.7;2;2709.2;NULL;POIDS TOTAL=4.86KG;0
1;11/10/2023;05/10/2023;2;2;1;2440/LOI/2023;231779;F201465Z;1;100;GIGOUTEUSE PETIT MARIN;E24;LASMINAX;B 31036R ;100% COTTON;BLEU CELESTE;153/156;630;1;730;115.8;11;3;3.6;2;0;NULL;POIDS TOTAL 11RLX=103.06KG;0
1;11/10/2023;10/10/2023;2;2;2;T00491/POCL2303044;231979;F201664Z;1;2;KREYTE;E24;FRIBOURG;CK28 R1;55% COTTON 43% LIN 2% POLYESTER;GREEN/BNA;160/163;8;1;8;100;1;1;5;2;0;NULL;COUPON POIDS TOTAL=2.24KG;0
1;11/10/2023;10/10/2023;2;2;2;T00707;231979;F201664Z;1;2;ULOINTELLE2;E24;VERONIC;X CM17X V1 13041;99%VIS 1%POLY MET;DARK GOLD QUIT GREEN;140/143;2;1;2;100;1;1;5;2;0;NULL;ROULEAU POIDS TOTAL=0.4KG;0
1;11/10/2023;10/10/2023;2;2;2;T00708;231979;F201664Z;1;2;EVENTA;E24;VERONICA;F 13309 X1 28253P;100% VISCOSE;MULTICO ECRU;141/144;5.3;1;5.3;100;1;1;5;2;0;NULL;COUPON POIDS TOTAL=1.34KG;0
1;31/05/2023;30/05/2023;2;3;2;P00012;226314;F196168Z;1;106;TY 30111/TY 37001;H23;YIN;B C181 R1;100% COTTON;BLUE/BNA;175/177;12.5;1;1.1;0;1;1;0;2;0;NULL;retour SURPLUS TISSU  ;0
1;13/10/2023;12/10/2023;2;2;2;T15564;232079;F201752F;1;100;MELISSA;E24;RELADA;29247R;100% COTTON;PISTACHE;148/151;5.7;1;5.7;100;1;1;5;2;0;NULL;ROULEAU POIDS TOTAL=2.3KG;0
1;13/10/2023;12/10/2023;2;2;2;T00489/POCL2303111;232084;F201757F;1;2;ELUNE BA;E24;EZINOLAX;B 30949R  G 13183 X2;99% COTTON 1%ELASTANE;WOODLAND  ECRU/GLITT;158/161;10;1;10;100;1;1;5;2;0;NULL;COUPON POIDS TOTAL=2.10 KG MODELE EVOLA/EVRAI;0
1;13/10/2023;12/10/2023;2;2;2;Non-référencé;232084;F201757Z;1;2;Non-référencé;H23;SIFAKA;B 29516 P;95% CO 5% LIN;BEIGE;159/162;3;1;3;100;0;0;5;2;0;NULL;COUPON POIDS TOTAL=1.10KG MODELE KHURDAY;0
1;13/10/2023;12/10/2023;2;2;1;1966/LOI/2023;232078;F201750Z;1;2;ISOCKO;E24;GISTOKER;B BT 19R1 13067 V1;100% COTTON;BLEU  RED-MARINE/BA;158/161;4131.2;1;24.8;0.6;1;1;3.2;2;4106.4;NULL;ROULEAU;0
1;14/10/2023;06/10/2023;2;2;1;2168/LOI/2023;231866;F201534Z;1;2;DEMIHEURE-DEMIHEUREBB;E24;BB-HEEHIFAX;B 1000;100% COTTON;BLANC LUMINEUX;165/168;2201.1;1;2136.1;97;20;1;3.45;2;65;NULL;POIDS TOTAL 20RLX=632.7KG EMP A20/B32;0
1;14/10/2023;13/10/2023;1;2;1;1827/LOI/2023;232113;F201785Z;1;100;BALLET ROSE;E24;LALESIA;G D01164 V26;100% COTTON ORG GOTS;ROSE MULTICO/BA;150/153;1013;1;1611.3;65.38;21;2;4.7;2;0;NULL;MODELE BLANDINE-ELLA POIDS TOTAL 21RLX=259.34KG;0
1;16/10/2023;09/08/2023;1;1;1;1831/LOI/2023;229440;F199119Z;1;100;GLOBAL;E24;LASMINA;G 10000;100% COTTON ORG GOTS;DOUBLE BLANCHIMENT;150/153;5000;1;-13.95;49.02;21;3;0;2;2549;NULL;retour INVT EMP E41/E42;0
1;17/10/2023;16/10/2023;2;2;1;1987/LOI/2023;232213;F201870Z;1;2;TORMEUR-THIGHLIGHT;E24;BAGA;B 13050 X1 28253P;100% COTTON;MULTICO ECRU;156/159;3138.8;1;198.8;6.33;1;1;3.35;2;2940;NULL;POIDS TOTAL 1RL=36.94KG EMP A21/A31;0
1;17/10/2023;16/10/2023;2;2;1;BCKS 000088 PI0177;232222;F201879Z;1;2;HARUM-HARUM BB;E24;BALCHIC;B CR 31 C1;100% COTTON;GREEN/BA;161/177;30;1;30;0;1;1;3.6;2;0;NULL;POIDS TOTAL 1RL=6.86KG;0
1;01/09/2023;31/08/2023;2;2;2;Non-référencé;230336;F199976Z;1;2;Non-référencé;H23;BAGA;B 13050 X1 28253P;100% COTTON;MULTICO ECRU;156/159;5;1;5;100;1;1;5;2;0;NULL;MODELE PEACHY MOMENT/TIAMANT COUPON;0
1;18/10/2023;18/09/2023;2;2;1;1630/LOI/2023;230996;F200634Z;1;29;TWS 524731/TWS 524976;E24;HEATHER;B CN49 R2;100% COTTON;MULTICO/BA;169/172;1243;1;-91;112.4;10;1;0;2;0;NULL;retour CHEZ COTONA ( surplus arrivage);0
1;18/10/2023;17/10/2023;1;2;1;2057/LOI/2023;232137;F201946Z;1;100;CELESTINETTE;E24;RELADA;G 29728R;100% COTTON ORG GOTS;NEW ROSE PALE;148/151;3140;1;96.3;3.06;1;1;4.7;2;3043.7;NULL;MODELE CAPRI-CALANQUE POIDS TOTAL 1RL=28.64KG;0
1;18/10/2023;17/10/2023;1;2;1;2057/LOI/2023;232290;F201946Z;1;100;CELESTINETTE;E24;LASMINAX;G 29728R;100% COTTON ORG GOTS;NEW ROSE PALE;153/156;1720;1;31.8;1.84;1;1;3.5;2;1688.2;NULL;MODELE CALANQUE POIDS TOTAL 1RL=4.72KG;0
1;18/10/2023;17/10/2023;1;2;1;2417/LOI/2023;232263;F201924Z;1;100;CALLAS;E24;APRECIA;G 30806R;100% COTTON ORG GOTS;125 BLEU FAIENC;156/159;3976;1;69.3;1.74;1;1;5.35;2;3906.7;NULL;POIDS TOTAL 1RL=13.22KG EMP C13/C12;0
1;18/10/2023;17/10/2023;2;2;2;T00714;232280;F201940Z;1;2;LETUD;E24;RITAN;B BX08 R2;100% COTTON;MULTICO/BNA;164/167;5;1;5;100;1;1;5;2;0;NULL;POIDS TOTAL COUPON=1.16KG ;0
1;18/10/2023;17/10/2023;2;2;1;2361/LOI/2023;231720;F201915Z;1;100;PERSIE/PROSE;H23;LASMINA;B 30469R;100% COTTON;PERSIE PROSE;146/149;2283;1;2398.4;105;12;1;3.35;2;0;NULL;MODELE CEDILLE POIDS TOTAL 12RLX=315.36KG rose moyen;0
1;18/10/2023;17/10/2023;2;2;1;2361/LOI/2023;231720;F201915Z;1;100;CREOLE CANTATRICE;E24;LASMINA;B 31000 220;100% COTTON;VERT ROUSEAU;146/149;1670;1;1744;104.4;11;2;3.35;2;0;NULL;POIDS TOTAL 11RLX=237,43KG;0
1;18/10/2023;17/10/2023;2;2;1;2361/LOI/2023;231720/232252;F201915Z;1;100;CEDILLE;E24;LASMINA;B 31184R;100% COTTON;VIOLINE CEDILLE;146/149;1501;1;1558.8;103.8;10;3;3.35;2;0;NULL;POIDS TOTAL 10RLX=211.82KG;0
1;22/08/2023;18/08/2023;1;2;1;1829/LOI/2023;229725;F199424Z;1;100;CAPUCETTE;E24;APRECIA;G 30890R;100% COTTON ORG GOTS;VERT EMERAUDE;156/159;764;1;-1.15;112.5;10;4;0;2;0;NULL;retour MANQUE APRES INSPECTION;0
1;18/10/2023;10/10/2023;2;2;1;2577/LOI/2023;1456648;200120366;19;100;COCOTTA REA;E24;LIBERTY ;KATHY TANA LAWN 036364124X;100% COTTON;BLEU IMPRIME BLANC PETIT FLEUR;136;215;1;200.9;93.4;3;1;10.4;1;14.1;NULL;POIDS TOTAL 3RLX=22.16KG;0
1;18/10/2023;10/10/2023;2;2;1;2015/LOI/2023;1456648;200120366;19;100;CLARISSA-CABINE-CROQUET;E24;LIBERTY ;MARGARET ANNIE TANA LAWN 036373522X;100% COTTON;IMPRIME  MULTICO JAUNE/FLUO;136;2099;1;2098.9;99.9;33;1;11.1;1;0.1;NULL;NULL;0
1;18/10/2023;10/10/2023;2;2;1;2058/LOI/2023;1456648;200120366;19;100;CARAVELLE;E24;LIBERTY ;BETSY TANA LAWN 036373529X PETIT VERGER;100% COTTON;FOND BLANC FLEURI ROSE;136;1434;1;1514;105.5;16;1;10.85;1;0;NULL;POIDS TOTAL 16RLX=161.62KG MODELE COMEDIENNE=860m CARAVELLE=574m;0
1;18/10/2023;10/10/2023;2;2;1;2577/LOI/2023;1456648;200120366;19;100;COCOTTI REA;E24;LIBERTY ;CIARA PICCADILLY POPLIN 012268508Y;100% COTTON;FOND BLANC FLEURI ROSE FUSHIA;146;195;1;195;100;4;1;10.5;1;0;NULL;POIDS TOTAL 4RLX=33.7KG;0
1;18/10/2023;10/10/2023;2;2;1;1890/LOI/2023;1456648;200120366;19;100;CANAILLOU;E24;LIBERTY ;POPPY AND DAISY TANA LAWN 036373525X;100% COTTON;BLANC MULTICO FLEUR BLEU;136;110;1;108.9;99;7;1;10.6;1;1.1;NULL;POIDS TOTAL 7RLX=14.21KG;0
1;18/10/2023;10/10/2023;2;2;1;2061/LOI/2023;1456648;200120366;19;100;CHARLINE;E24;LIBERTY ;POPPY AND DAISY PICCADILLY POPLIN  012273511X;100% COTTON;"BLANC MULTICO FLEUR BLEU	";146;380;1;380;100;9;1;11.3;1;0;NULL;POIDS TOTAL 9RLX=64.84KG;0
1;19/10/2023;17/10/2023;2;2;1;1966/LOI/2023;232297;F201958Z;1;2;ISOCKO;E24;GISTOKER;B BT 19R1 13067 V1;100% COTTON;BLEU  RED-MARINE/BA;158/161;4106.4;1;4121;100.3;40;4;3.2;2;0;NULL;POIDS TOTAL 40RLX=657.72KG;0
1;18/10/2023;10/10/2023;2;2;1;2577/LOI/2023;1456648;200120366;19;100;COCOTTE REA;E24;LIBERTY ;BETSY TANA LAWN 036368528Z;100% COTTON;BLANC IMPRIME ORANGE;136;215;1;220;102.3;6;1;10.6;1;0;NULL;POIDS TOTAL 6RLX=25.4KG;0
1;18/10/2023;10/10/2023;2;2;1;1890/LOI/2023;1456648;200120366;19;100;CANAILLOU;E24;LIBERTY ;POPPY AND DAISY TANA LAWN 036373525X;100% COTTON;BLANC MULTICO FLEUR BLEU;136;110;1;-3;99;7;1;0;1;1.1;NULL;retour MANQUE APRES INSPECTION;0
1;19/10/2023;19/10/2023;2;2;1;2676R/LOI/2023;23;0097/2023;85;31;CRUISE 2306;E24;HELMORAX;1000;100% COTTON;BLANC;143;500;1;553;110.6;4;1;8000;3;0;NULL;NEANT;0
1;19/10/2023;18/10/2023;1;2;1;1829/LOI/2023;231897;F201975Z;1;100;CAPUCETTE;E24;LASMINA;G 31138R 823;100% COTTON ORG GOTS;FUSHIA;146/149;2513;1;2553.5;101.61;22;3;3.5;2;0;NULL;NULL;0
1;19/10/2023;18/10/2023;1;2;1;1829/LOI/2023;231897/232320;F201975Z;1;100;CAPUCETTE;E24;APRECIA;G 31138R 823;100% COTTON ORG GOTS;FUSHIA;156/159;3421;1;3511.7;102.6;30;6;5.35;2;0;NULL;NULL;0
1;19/10/2023;17/10/2023;2;2;1;1987/LOI/2023;232296;F201957Z;1;2;TORMEUR-THIGHLIGHT;E24;BAGA;B 13050 X1 28253P;100% COTTON;MULTICO ECRU;156/159;2940;1;3110.3;105.4;27;2;3.35;2;0;NULL;EMP A21/A31;0
1;19/10/2023;19/10/2023;2;2;1;Non-referencé;80;Non-referencé;55;8;SIENNA#G2110;E24;GALES;CQDM 5184;46%PES 22%PC 16% WO 12% CO 4%AF;ECO COL 101 BLEU;145;6.4;1;6.4;100;1;1;8.45;1;0;NULL;ROULEAU envoyé par KALIANA;0
1;19/10/2023;18/10/2023;2;2;1;2137/LOI/2023;232349;F202005Z;1;2;DEDOUANER;E24;HAGETA;B 27991L;100% COTTON;MARINE;159/162;1051.8;1;20;1.9;1;1;3.9;2;1031.8;NULL;COUPON;0
1;20/10/2023;24/08/2023;2;2;1;1827/LOI/2023;226709;F196635;1;100;PERSIE/PROSE;H23;LASMINA;B 30469R;100% COTTON;PERSIE PROSE;146/149;2410;1;43.1;106.28;19;3;0;2;0;NULL;retour COUPE BALLET ROSE PETIT LAIZE;0
1;16/10/2022;25/10/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;19;100;ASS TOHANA;E23;LIBERTY;CIARA 036359369X;100% COTTON;MULTICO;136;498;1;-498;0;1;1;0;1;0;NULL;retour TOHANA;0
1;16/10/2023;06/02/2023;2;2;1;Non-référencé;1414186;Non-référencé;19;100;ASS TOHANA;H23;LIBERTY;DANJO GARDEN 036364556X;100% COTTON;PINK;136;542.7;1;-539.3;0;1;1;0;1;0;NULL;retour TOHANA;0
1;16/10/2023;06/02/2023;2;2;1;Non-référencé;1414186;Non-référencé;19;100;ASS TOHANA;H23;LIBERTY;JUNES MEADOW 36364039X;100% COTTON;ROUGE;136;1440;1;-1440;0;1;1;0;1;0;NULL;retour TOHANA;0
1;16/10/2023;06/02/2023;2;2;1;Non-référencé;1421697;Non-référencé;19;100;ASS TOHANA;H23;LIBERTY;BETSY BERRY 036364552X;100% COTTON;MULTICO;136;288;1;-282;0;1;1;0;1;0;NULL;retour TOHANA;0
1;16/10/2023;06/02/2023;2;2;1;Non-référencé;1421697;Non-référencé;19;100;ASS TOHANA;H23;LIBERTY;VITA PICCADILLY 012264511X;100% COTTON;MULTICO;146;64.3;1;-64.3;0;1;1;0;1;0;NULL;retour TOHANA;0
1;04/08/2023;26/07/2023;1;2;1;1558/LOI/2023;228934;F198609Z;1;100;CESAR;E24;HIPSO;G EECC C7 ;100% COTTON ORG;C46751/BA BLEU BLANC;153/156;97;1;-3.6;0;1;1;0;2;0.2;NULL;retour manque ;0
1;21/10/2023;06/10/2023;2;2;1;2018/LOI/2023;231864;F201532Z;1;2;HARUM-HARUMBB-HIXELO;E24;HIFELICIA;B 29539L;100% COTTON;OIL BLUE;162/165;7560.2;1;2970;39.2;35;3;3;2;4590.2;NULL;HARUM: 2834m- HARUMBB: 1679.4m- HIXELO:3131.5m ;0
1;21/10/2023;18/10/2023;1;2;1;2057LOI/2023;232254;F201998Z;1;100;CELESTINETTE;E24;RELADA;G 29728R;100% COTTON ORG GOTS;NEW ROSE PALE;148/151;3040.7;1;2846.8;93.62;38;4;4.7;2;193.9;NULL;MODELE CALANQUE=1823 CAPRI=1023.80 POIDS TOTAL 38RLX=783.96kg EMP=C11/C20;0
1;21/10/2023;16/10/2023;2;2;1;2018R/LOI/2023;232345;F202003Z;1;2;HARUM-HARUM BB;E24;BALCHIC;B CR 31 C1;100% COTTON;GREEN/BA;161/177;246;1;248.8;101.1;2;1;3.6;2;0;NULL;MODELE HARUM BB=90m HARUM=156m;0
1;21/10/2023;18/10/2023;1;2;1;1602/LOI/2023;231620;F201999Z;1;100;CELESTINETTE;E24;LASMINAX;G 29728R;100% COTTON ORG GOTS;NEW ROSE PALE;153/156;1688.2;1;1774.1;105;19;3;3.6;2;0;NULL;MODELE CALANQUES;0
1;23/10/2023;16/10/2023;2;2;2;2432/LOI/2023;Non-referencé;AWB 1829676715;56;30;PLM 80412 ;E24;PD COMBED MUSLIN DOUBLE GAUZE;D&B2309042;100% COTTON;LIGHT GREEN 14-6007 TC;145;10;1;10;100;0;1;1.72;2;0;NULL;COUPON ;0
1;23/10/2023;16/10/2023;2;2;2;2432/LOI/2023;Non-referencé;AWB 1829676715;56;30;PLM 80412 ;E24;EMBROIDED FABRIC ;D&B2309042;100% COTTON;LIGHT GREEN 14-6007 TC;125;5;1;5;100;0;1;3.6;2;0;NULL;COUPON ;0
1;23/10/2023;16/10/2023;2;2;2;2432/LOI/2023;Non-referencé;AWB 1829676715;56;30;PLM 80412 ;E24;DECON VOILE ;D&B2309042;100% COTTON;LIGHT GREEN 14-6007 TC;125;10;1;10;100;0;1;1.2;2;0;NULL;COUPON ;0
1;23/10/2023;20/10/2023;2;2;1;2370/LOI/2023;232447;F202090Z;1;2;UVIEW;E24;GASKERA;B 13108 V1;100% COTTON;GREEN ECRU 28253P;153/156;760.3;1;20;2.63;1;1;3.45;2;742.3;NULL;COUPON POIDS 1COUPON=3.4KG;0
1;23/10/2023;20/10/2023;2;2;1;2168/LOI/2023;232421;F202069Z;1;2;DEMIHEURE-DEMIHEUREBB;E24;BB-HEEHIFAX;B 1000;100% COTTON;BLANC LUMINEUX;165/168;65;1;62.7;96.4;1;1;3.45;2;2.3;NULL;POIDS TOTAL 1RL=18.4KG EMP A20/B32;0
1;23/10/2023;20/10/2023;2;2;2;T00730;232443;F22087Z;1;2;VERIF;E24;IMARI;B CT51 R1;100% COTTON;ECRU/MARIN/NA;162/165;5;1;5;100;0;1;5;2;0;NULL;COUPON POIDS 1COUPON=1.5KG;0
1;23/10/2023;20/10/2023;1;2;1;2762/LOI/2023;232452;F202095Z;1;100;CERAMIQUE;E24;APRECIA;G 13191 V2;100% COTTON ORG;101 LILAS/BA;156/159;15;1;15;100;1;1;5;2;0;NULL;1ROULEAU=11m /2.4KG. 1COUPON=4m/0.9KG  EMP C21/C32/C42/C31;0
1;23/10/2023;10/10/2023;2;2;1;2061/LOI/2023;1456648;200120366;19;100;CHARLINE;E24;LIBERTY ;POPPY AND DAISY PICCADILLY POPLIN  012273511X;100% COTTON;"BLANC MULTICO FLEUR BLEU	";146;380;1;-5.4;100;9;1;0;1;0;NULL;retour MANQUE APRES INSPECTION;0
1;19/10/2023;09/10/2023;2;3;1;Non-referencé;Non-referencé;95048;54;7;SL3625-SL3626-SL3627;E24;CAMPARI EST;1593;100% COTTON;IMP/PRINTED 20 (RAYE ORANGE);148;6.2;1;6.2;0;1;1;4.85;1;0;NULL;COMPLEMENT PRODUCTION;0
1;24/10/2023;11/10/2023;2;2;1;Non-referencé;Non-referencé;20230;55;8;SIENNA#G2110;E24;GALES;CQDM 5184;46%PES 22%PC 16% WO 12% CO 4%AF;102 PURPLE;148;12;1;12;100;1;1;8.45;1;0;NULL;envoyé par KALIANA;0
1;19/05/2022;19/05/2022;3;1;1;Non-référencé;Non-référencé;Non-référencé;1;NULL;COMMUN;E23;BEMINARAX;BEMINARAX-B;100% COTTON;SANS COLORIS;155/158;5124.2;1;-10.1;0;1;1;0;2;0;NULL;retour inventaire;0
1;25/10/2023;23/10/2023;1;2;1;1889/LOI/2023;232503;F202172Z;1;100;CESAR;E24;HIPSO;G EECC C7 ;100% COTTON ORG;C46751/BA BLEU BLANC;153/156;1200;1;1015.9;84.65;9;2;3.95;2;184.1;NULL;MODELE=ACC sur packing liste, MODELE=GLOBAL sur BC, ref G BBCC V5 POIDS TOTAL 9RLX=213.04KG;0
1;25/10/2023;23/10/2023;1;2;1;2431/LOI/2023;232553;F202196Z;1;100;CALISTA-CLAUDETTE;E24;APREECA;G 13146 V2;100% COTTON ORG GOTS;LILAS/BA;157/160;2268;1;207.5;9.14;1;1;5.23;2;2060.5;NULL;POIDS 1RL=38.96KG;0
